PB
94;[329,108];2;123.0;
94;[432,213];3;185.0;
94;[366,217];3;198.0;
94;[581,222];2;36.0;
94;[188,223];2;0.0;
94;[621,223];2;1.0;
94;[287,256];2;136.0;
94;[172,260];2;1.0;
94;[633,262];2;0.0;
94;[202,287];2;35.0;
94;[348,370];3;105.0;
94;[318,446];2;0.0;
94;[497,447];2;0.0;
94;[434,450];3;37.0;
94;[425,489];1;0.0;

PB
97;[214,128];2;0.0;
97;[219,224];2;40.0;
97;[243,108];3;78.0;
97;[247,256];3;105.0;
97;[331,256];4;248.0;
97;[347,412];3;75.0;
97;[356,303];3;134.0;
97;[379,303];2;123.0;
97;[388,511];2;42.0;
97;[397,122];4;338.0;
97;[397,191];3;369.0;
97;[417,484];2;74.0;
97;[454,299];3;115.0;
97;[463,422];3;135.0;
97;[471,91];3;102.0;
97;[477,255];4;309.0;
97;[554,108];3;66.0;
97;[557,255];3;151.0;
97;[296,53];1;0.0;
97;[336,53];2;42.0;
97;[376,53];2;82.0;
97;[416,53];3;117.0;
97;[580,75];2;0.0;
97;[620,77];2;0.0;
97;[207,83];2;0.0;
97;[289,108];2;115.0;
97;[329,108];2;151.0;
97;[432,213];3;255.0;
97;[366,217];3;220.0;
97;[581,222];2;40.0;
97;[621,223];2;1.0;
97;[179,228];2;1.0;
97;[517,255];2;186.0;
97;[633,262];2;1.0;
97;[172,268];2;1.0;
97;[583,286];2;39.0;
97;[208,287];2;37.0;
97;[465,338];3;220.0;
97;[348,343];3;118.0;
97;[465,378];2;190.0;
97;[499,444];1;0.0;
97;[318,446];2;0.0;
97;[381,449];2;0.0;
97;[366,540];1;0.0;

PB
103;[214,128];2;0.0;
103;[219,224];2;40.0;
103;[243,108];3;78.0;
103;[247,256];3;105.0;
103;[331,256];4;248.0;
103;[347,412];3;75.0;
103;[356,303];3;134.0;
103;[379,303];2;123.0;
103;[388,511];2;42.0;
103;[397,122];4;338.0;
103;[397,191];3;369.0;
103;[417,484];2;74.0;
103;[454,299];3;115.0;
103;[463,422];3;135.0;
103;[471,91];3;102.0;
103;[477,255];4;309.0;
103;[554,108];3;66.0;
103;[557,255];3;151.0;
103;[296,53];1;0.0;
103;[336,53];2;42.0;
103;[376,53];2;82.0;
103;[416,53];3;117.0;
103;[580,75];2;0.0;
103;[620,77];2;0.0;
103;[207,83];2;0.0;
103;[289,108];2;115.0;
103;[329,108];2;151.0;
103;[432,213];3;255.0;
103;[366,217];3;220.0;
103;[581,222];2;40.0;
103;[621,223];2;1.0;
103;[179,228];2;1.0;
103;[517,255];2;186.0;
103;[633,262];2;1.0;
103;[172,268];2;1.0;
103;[583,286];2;39.0;
103;[208,287];2;37.0;
103;[465,338];3;220.0;
103;[348,343];3;118.0;
103;[465,378];2;190.0;
103;[499,444];1;0.0;
103;[318,446];2;0.0;
103;[381,449];2;0.0;
103;[366,540];1;0.0;

PB
104;[214,128];2;0.0;
104;[219,224];2;40.0;
104;[243,108];3;78.0;
104;[247,256];3;105.0;
104;[331,256];4;248.0;
104;[347,412];3;75.0;
104;[356,303];3;134.0;
104;[379,303];2;123.0;
104;[388,511];2;42.0;
104;[397,122];4;338.0;
104;[397,191];3;369.0;
104;[417,484];2;74.0;
104;[454,299];3;115.0;
104;[463,422];3;135.0;
104;[471,91];3;102.0;
104;[477,255];4;309.0;
104;[554,108];3;66.0;
104;[557,255];3;151.0;
104;[296,53];1;0.0;
104;[336,53];2;42.0;
104;[376,53];2;82.0;
104;[416,53];3;117.0;
104;[580,75];2;0.0;
104;[620,77];2;0.0;
104;[207,83];2;0.0;
104;[289,108];2;115.0;
104;[329,108];2;151.0;
104;[432,213];3;255.0;
104;[366,217];3;220.0;
104;[581,222];2;40.0;
104;[621,223];2;1.0;
104;[179,228];2;1.0;
104;[517,255];2;186.0;
104;[633,262];2;1.0;
104;[172,268];2;1.0;
104;[583,286];2;39.0;
104;[208,287];2;37.0;
104;[465,338];3;220.0;
104;[348,343];3;118.0;
104;[465,378];2;190.0;
104;[499,444];1;0.0;
104;[318,446];2;0.0;
104;[381,449];2;0.0;
104;[366,540];1;0.0;

PB
108;[214,128];2;0.0;
108;[219,224];2;40.0;
108;[243,108];3;78.0;
108;[247,256];3;105.0;
108;[331,256];4;248.0;
108;[347,412];3;75.0;
108;[356,303];3;134.0;
108;[379,303];2;123.0;
108;[388,511];2;42.0;
108;[397,122];4;338.0;
108;[397,191];3;369.0;
108;[417,484];2;74.0;
108;[454,299];3;115.0;
108;[463,422];3;135.0;
108;[471,91];3;102.0;
108;[477,255];4;309.0;
108;[554,108];3;66.0;
108;[557,255];3;151.0;
108;[296,53];1;0.0;
108;[336,53];2;42.0;
108;[376,53];2;82.0;
108;[416,53];3;117.0;
108;[580,75];2;0.0;
108;[620,77];2;0.0;
108;[207,83];2;0.0;
108;[289,108];2;115.0;
108;[329,108];2;151.0;
108;[432,213];3;255.0;
108;[366,217];3;220.0;
108;[581,222];2;40.0;
108;[621,223];2;1.0;
108;[179,228];2;1.0;
108;[517,255];2;186.0;
108;[633,262];2;1.0;
108;[172,268];2;1.0;
108;[583,286];2;39.0;
108;[208,287];2;37.0;
108;[465,338];3;220.0;
108;[348,343];3;118.0;
108;[465,378];2;190.0;
108;[499,444];1;0.0;
108;[318,446];2;0.0;
108;[381,449];2;0.0;
108;[366,540];1;0.0;

PB
110;[219,224];2;48.0;
110;[231,84];2;49.0;
110;[244,108];3;137.0;
110;[247,256];3;155.0;
110;[331,256];3;441.0;
110;[338,421];3;44.0;
110;[356,303];3;287.0;
110;[372,511];2;76.0;
110;[379,303];2;76.0;
110;[379,433];4;163.0;
110;[397,122];4;558.0;
110;[397,191];3;560.0;
110;[409,448];3;177.0;
110;[409,470];2;136.0;
110;[438,433];3;98.0;
110;[454,299];3;310.0;
110;[465,421];3;296.0;
110;[471,91];3;245.0;
110;[471,264];3;349.0;
110;[554,108];3;139.0;
110;[557,255];3;138.0;
110;[559,433];3;183.0;
110;[296,53];1;0.0;
110;[336,53];2;49.0;
110;[376,53];2;97.0;
110;[416,53];3;140.0;
110;[168,70];1;0.0;
110;[580,75];2;43.0;
110;[620,76];2;1.0;
110;[508,107];2;214.0;
110;[284,108];2;174.0;
110;[324,108];2;215.0;
110;[155,121];1;0.0;
110;[623,134];2;1.0;
110;[581,138];2;46.0;
110;[432,213];3;305.0;
110;[366,217];3;333.0;
110;[581,222];2;49.0;
110;[621,223];2;1.0;
