PB
53;[246,256];3;0.0034411310789496156;
53;[331,256];4;0.004386290493654691;
53;[347,413];3;0.0031172179081114396;
53;[356,303];3;0.004210451797775957;
53;[383,456];2;0.002678182790366784;
53;[395,308];3;0.004011477683726919;
53;[397,122];4;0.004335602161988651;
53;[397,191];3;0.004815831321879677;
53;[454,299];3;0.004251107034015687;
53;[465,416];3;0.003026956782761856;
53;[471,91];3;0.0034781764966405793;
53;[471,264];3;0.004380762683070306;
53;[553,108];3;0.002783288293539777;
53;[557,255];3;0.0034478622611717985;
53;[570,233];2;0.0032057642144711347;
53;[618,76];1;0.002334881637969962;
53;[296,53];1;0.0025702600753454564;
53;[336,53];2;0.0028492427363009777;
53;[376,53];2;0.003176822190522829;
53;[416,53];3;0.00356513537336861;
53;[209,84];1;0.0025339532552646335;
53;[290,108];2;0.003172794560735229;
53;[330,108];2;0.0035360852774770943;
53;[202,122];1;0.0025187833300035593;
53;[628,141];1;0.0022866320976238368;
53;[432,213];3;0.004607844590150301;
53;[366,217];3;0.0046235906413932895;
53;[609,223];2;0.0028705499447383427;
53;[215,224];2;0.00302194882943659;
53;[643,239];1;0.0026031326694464845;
53;[286,256];2;0.0038442918282610397;
53;[588,286];2;0.003033059334393176;
53;[628,286];1;0.002718903329691005;
53;[173,287];1;0.002705172455857859;
53;[213,287];2;0.003015982038226311;
53;[348,343];4;0.0038344623714591246;
53;[316,447];2;0.0027487813856528487;
53;[498,447];2;0.0026870344513981216;
53;[436,450];3;0.0027017349428285426;
53;[435,485];1;0.0024194303534569436;

PB
57;[175,224];1;0.0025563204783456434;
57;[234,234];2;0.0029934216479862888;
57;[242,107];3;0.0027730386968963117;
57;[246,256];3;0.0032124992977358947;
57;[331,256];4;0.004071623164815637;
57;[347,413];3;0.0028766730114454363;
57;[356,303];3;0.0038915346925160856;
57;[379,303];2;0.00375938111616666;
57;[397,122];3;0.004282040700522824;
57;[397,191];3;0.004590278762733058;
57;[454,299];3;0.003919492338772111;
57;[465,416];3;0.002846695476335862;
57;[470,91];3;0.0036604792551523644;
57;[471,264];3;0.004077212458213581;
57;[554,108];3;0.0029513153356458505;
57;[557,255];3;0.0032451451460691963;
57;[570,132];2;0.002739319521907066;
57;[570,233];2;0.0030282669958550472;
57;[590,76];2;0.0026135619434731563;
57;[618,76];1;0.0024429159970536683;
57;[296,53];1;0.002291980071324992;
57;[336,53];2;0.002511791921458158;
57;[376,53];2;0.002764274958131775;
57;[416,53];2;0.0030561127447926795;
57;[209,84];1;0.0025061951593649623;
57;[507,107];2;0.0033057242303917104;
57;[290,108];2;0.0031333062595340516;
57;[330,108];2;0.003491322409487864;
57;[202,122];1;0.002491321269298085;
57;[628,141];1;0.0023748435345084455;
57;[432,213];3;0.004352457339554207;
57;[366,217];3;0.004352157860826514;
57;[609,223];2;0.002726107677886137;
57;[643,239];1;0.002483287908609661;
57;[586,285];2;0.002889465990825187;
